machine_id,machine_type,cycle_id,operating_hours,pressure_mean_bar,pressure_std_bar,flow_mean_lpm,oil_temp_mean_c,vibration_rms_mms,motor_power_kw,pump_speed_mean_rpm,cooling_efficiency_pct,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stability_flag
11,Excavator,156,1107.3,184.47,5.92,7.53,57.28,2.93,16.05,1391.8,69.2,100,90,0,115,0
11,Excavator,157,496.2,203.1,3.83,8.72,47.22,2.1,17.01,1451.6,89.2,100,100,0,130,0
11,Excavator,158,784.7,191.2,4.36,7.57,57.23,2.51,14.73,1399.7,84.9,100,90,0,130,0
11,Excavator,159,1169.2,183.43,5.92,7.74,54.05,2.99,19.84,1404.7,76.8,20,90,0,115,0
11,Excavator,160,1031.0,196.22,6.13,8.25,50.5,2.42,14.88,1435.4,81.5,100,90,0,115,0
11,Excavator,161,911.9,192.47,6.77,7.95,51.31,2.78,17.83,1442.6,83.8,100,100,0,115,0
11,Excavator,162,800.2,199.97,6.52,7.37,51.65,2.34,16.91,1409.7,82.9,100,90,0,130,0
11,Excavator,163,1151.0,181.1,5.88,8.06,58.63,2.6,18.37,1414.7,68.7,20,90,0,115,0
11,Excavator,164,1073.8,188.69,6.72,7.24,54.6,2.48,17.9,1433.4,74.2,20,90,0,115,0
11,Excavator,165,881.4,195.44,5.47,7.6,49.23,2.8,17.64,1420.1,83.5,100,100,0,130,0
11,Excavator,166,1238.8,189.39,4.85,8.05,57.78,2.55,17.15,1409.2,69.3,20,90,0,115,0
11,Excavator,167,693.0,198.97,5.92,7.76,49.4,2.25,16.7,1454.9,78.3,100,100,0,130,0
11,Excavator,168,647.1,197.41,6.05,7.94,49.39,2.67,16.77,1425.9,84.1,100,100,0,130,0
11,Excavator,169,1050.2,189.43,5.96,7.52,54.54,2.8,17.62,1384.2,82.3,100,90,0,115,0
11,Excavator,170,1336.2,174.48,7.38,7.6,58.56,3.97,17.94,1410.4,71.0,20,90,0,115,1
11,Excavator,171,724.4,199.26,5.48,8.39,52.85,2.24,17.51,1436.9,82.6,100,100,0,115,0
11,Excavator,172,730.7,184.57,5.99,7.5,48.14,2.15,15.35,1442.1,84.4,100,100,0,130,0
11,Excavator,173,639.7,195.12,4.14,8.24,52.4,1.51,16.66,1445.7,87.6,100,100,0,130,0
11,Excavator,174,1270.7,178.83,7.04,7.04,54.72,2.77,17.37,1413.5,64.5,20,90,0,115,0
11,Excavator,175,723.1,201.12,4.21,8.71,51.47,2.6,16.31,1418.7,81.6,100,100,0,130,0
11,Excavator,176,970.8,188.23,7.67,7.53,54.62,2.43,19.34,1442.0,75.3,100,90,0,115,0
11,Excavator,177,1407.9,189.77,8.6,7.74,57.76,2.8,19.08,1406.4,65.3,20,90,0,115,1
11,Excavator,178,544.8,193.74,3.91,8.23,49.03,1.9,14.41,1446.2,90.1,100,100,0,130,0
11,Excavator,179,1035.1,185.29,5.67,7.86,55.77,2.55,16.62,1432.5,71.7,100,90,0,130,0
11,Excavator,180,1001.1,180.47,5.57,7.68,53.62,2.54,16.33,1428.3,78.1,20,90,0,115,0
11,Excavator,181,1273.7,179.06,6.2,7.21,58.78,3.57,18.29,1404.8,66.7,20,90,0,115,0
11,Excavator,182,869.3,188.14,7.78,8.3,50.81,2.72,18.13,1442.3,78.0,100,90,0,115,0
11,Excavator,183,924.5,194.8,5.92,7.51,57.35,3.04,16.1,1419.9,73.5,100,90,0,115,0
11,Excavator,184,706.5,199.43,6.07,7.97,47.68,3.0,16.24,1432.2,85.7,100,90,0,130,0
11,Excavator,185,1240.3,183.01,7.39,7.46,60.09,3.06,17.92,1420.3,66.6,20,90,0,115,0
11,Excavator,186,1287.8,182.78,7.15,7.93,54.83,3.22,16.99,1409.8,72.0,20,90,0,115,0
11,Excavator,187,688.8,197.31,5.39,8.66,52.43,1.96,16.69,1442.3,82.4,100,100,0,130,0
11,Excavator,188,933.8,195.6,6.54,7.65,52.24,3.12,17.73,1425.9,80.1,20,90,0,130,0
11,Excavator,189,1410.8,180.13,7.4,7.63,54.56,3.19,18.23,1403.4,66.7,20,90,0,115,1
11,Excavator,190,572.6,196.01,5.56,8.43,49.08,1.16,15.66,1440.6,90.6,100,100,0,130,0
11,Excavator,191,858.3,190.17,6.94,8.3,54.19,2.16,18.36,1408.0,77.3,20,90,0,115,0
11,Excavator,192,1108.8,180.9,6.2,7.71,55.06,3.31,15.01,1419.3,74.5,100,100,0,115,1
11,Excavator,193,901.4,196.03,6.3,7.84,55.39,2.06,14.74,1418.5,77.8,100,90,0,115,0
11,Excavator,194,845.9,189.16,4.78,8.27,53.86,2.56,16.39,1433.2,80.7,100,90,0,115,0
11,Excavator,195,1033.5,188.17,6.03,7.26,54.41,2.9,17.4,1430.4,80.3,100,90,0,115,0
11,Excavator,196,765.9,205.77,4.69,8.44,52.6,2.12,14.94,1426.0,88.1,100,100,0,130,0
11,Excavator,197,1112.7,182.52,7.06,7.42,56.56,3.87,19.95,1400.0,73.4,20,90,0,115,0
11,Excavator,198,1293.6,189.67,7.14,7.7,53.67,3.08,17.7,1432.7,67.1,20,90,0,115,0
11,Excavator,199,1169.4,181.05,7.07,7.79,51.74,2.56,17.03,1441.8,75.3,100,90,0,115,0
11,Excavator,200,693.1,200.38,5.56,7.92,53.71,1.83,17.19,1471.2,91.0,100,100,0,130,0
11,Excavator,201,1451.6,179.73,6.05,7.64,56.75,3.69,16.3,1401.4,67.0,20,90,1,115,0
11,Excavator,202,782.7,189.01,5.59,7.9,51.29,1.56,17.9,1419.3,84.0,100,100,0,130,0
11,Excavator,203,1385.3,179.02,7.15,7.92,54.89,3.25,16.45,1395.0,72.5,20,90,0,115,0
11,Excavator,204,979.8,192.15,5.68,7.66,49.59,3.07,15.56,1419.7,77.0,100,100,0,115,0
11,Excavator,205,1417.3,176.8,9.01,7.21,61.23,3.43,18.06,1383.2,72.1,20,90,1,115,1
11,Excavator,206,830.5,191.23,4.98,7.86,51.03,3.12,16.48,1413.0,75.6,20,100,0,115,0
11,Excavator,207,814.2,189.22,5.92,7.89,50.49,1.89,17.54,1425.0,80.4,100,100,0,130,0
11,Excavator,208,1140.9,178.63,8.3,8.12,54.79,3.45,17.09,1387.7,66.1,20,90,0,115,1
11,Excavator,209,661.4,201.3,5.15,8.07,49.35,2.2,17.15,1433.0,88.7,100,100,0,130,0
11,Excavator,210,866.6,193.62,5.17,7.91,51.2,2.35,17.39,1439.8,80.4,100,90,0,130,0
11,Excavator,211,1396.8,174.02,7.62,7.18,58.42,3.2,18.24,1412.3,66.1,20,90,0,115,0
11,Excavator,212,1523.6,183.26,9.31,7.58,59.52,3.92,17.95,1418.0,62.8,20,90,0,115,1
11,Excavator,213,725.0,196.72,6.23,7.7,50.7,1.98,15.98,1417.2,89.9,100,100,0,130,0
11,Excavator,214,1585.8,174.95,8.14,7.33,59.53,3.46,18.13,1376.4,62.7,20,90,1,115,0
11,Excavator,215,1502.3,176.36,9.57,7.16,56.58,4.09,18.25,1418.2,67.8,20,90,1,115,1
11,Excavator,216,1587.3,183.43,8.83,7.59,59.54,3.69,19.02,1406.7,63.6,20,90,1,115,1
11,Excavator,217,1408.8,185.19,5.31,7.6,55.4,3.31,17.77,1408.4,70.5,20,90,1,115,0
11,Excavator,218,1388.8,188.25,7.47,7.93,55.7,2.94,17.1,1408.5,69.0,20,90,0,115,0
11,Excavator,219,1232.0,189.81,8.14,7.46,56.21,2.54,17.96,1400.9,72.4,20,100,0,115,1
11,Excavator,220,1378.1,183.18,7.5,7.59,53.77,3.81,17.31,1413.1,66.3,20,90,0,115,0
11,Excavator,221,1678.6,172.87,9.9,7.4,61.36,3.86,19.87,1403.1,60.5,20,90,1,115,1
11,Excavator,222,777.6,195.53,4.37,7.95,51.25,2.32,17.04,1431.3,87.8,100,100,0,130,0
11,Excavator,223,1021.1,193.18,5.44,8.13,52.83,2.67,18.48,1411.9,69.0,100,90,0,115,0
11,Excavator,224,753.1,194.48,6.55,7.95,55.2,2.34,16.57,1432.4,85.3,100,90,0,130,0
11,Excavator,225,1737.9,182.45,9.56,7.01,61.39,3.61,19.18,1401.8,56.0,20,80,1,115,1
11,Excavator,226,1181.1,192.57,6.56,7.9,50.65,2.93,17.11,1422.0,74.7,20,90,0,115,0
11,Excavator,227,1447.5,176.65,8.45,8.08,58.92,3.14,17.26,1406.4,65.2,20,90,0,115,0
11,Excavator,228,1642.9,174.4,8.14,7.17,60.3,3.6,19.07,1398.3,62.8,20,80,1,115,0
11,Excavator,229,1821.7,173.34,8.66,7.16,58.93,4.29,18.36,1386.8,58.5,20,90,1,100,1
11,Excavator,230,876.0,186.82,6.15,7.99,52.05,2.9,16.12,1425.8,82.3,100,100,0,130,0
11,Excavator,231,1616.4,176.15,8.34,7.67,60.61,4.07,16.63,1377.9,58.6,20,80,1,115,1
11,Excavator,232,1725.4,170.11,9.36,7.52,56.49,3.71,19.96,1396.2,58.6,20,80,1,115,1
11,Excavator,233,755.9,195.37,5.63,8.04,52.82,2.24,16.11,1424.6,85.3,100,100,0,130,0
11,Excavator,234,1584.3,172.48,8.37,7.24,58.4,3.22,17.97,1423.5,61.6,20,90,1,115,0
11,Excavator,235,1121.8,189.57,8.62,7.53,55.0,3.23,16.9,1396.7,73.6,20,90,0,115,1
11,Excavator,236,1473.3,175.95,7.51,7.57,60.7,3.82,17.81,1382.3,66.0,20,90,1,115,1
11,Excavator,237,1320.1,185.37,7.67,7.37,54.92,3.24,17.03,1398.9,66.7,20,90,0,115,1
11,Excavator,238,1023.1,179.27,7.05,7.26,53.19,3.43,16.35,1416.8,71.2,20,90,0,115,0
11,Excavator,239,878.6,192.28,6.0,7.88,53.37,2.25,17.26,1421.5,82.0,100,90,0,115,0
11,Excavator,240,860.3,183.82,6.55,7.64,54.06,2.8,16.48,1392.3,77.9,100,90,0,115,1
11,Excavator,241,847.5,196.4,6.93,7.77,51.84,2.22,17.83,1402.8,79.1,100,100,0,130,0
11,Excavator,242,1497.7,174.47,8.66,7.58,55.87,3.58,18.34,1418.1,57.6,20,90,0,115,1
11,Excavator,243,1156.0,187.06,6.24,7.77,53.67,2.74,15.19,1445.6,73.8,20,90,0,115,0
11,Excavator,244,996.3,189.92,5.76,7.71,52.82,2.98,17.76,1425.9,74.4,20,100,0,115,0
11,Excavator,245,1582.6,172.73,8.1,7.0,58.84,3.65,18.44,1396.0,58.2,20,90,1,115,0
11,Excavator,246,1582.8,175.43,7.31,7.39,54.26,3.78,18.06,1408.5,62.4,20,90,0,115,1
11,Excavator,247,1406.9,182.84,8.19,7.08,55.27,2.77,18.47,1396.5,64.2,20,90,0,115,0
11,Excavator,248,1903.3,167.98,8.65,7.12,60.13,3.93,17.61,1418.0,58.7,20,90,1,100,1
11,Excavator,249,1226.8,191.1,7.36,7.45,54.97,2.18,18.7,1437.1,69.8,20,90,0,115,0
12,Backhoe Loader,0,0.0,208.65,1.9,8.5,44.33,1.16,14.62,1438.9,99.2,100,100,0,130,0
12,Backhoe Loader,1,3.4,203.3,2.75,8.52,42.81,1.55,16.66,1457.2,99.1,100,100,0,130,0
12,Backhoe Loader,2,13.4,202.6,4.31,8.24,45.18,1.58,14.36,1434.8,90.1,100,100,0,130,0
12,Backhoe Loader,3,23.8,207.92,4.43,8.04,45.64,1.83,14.32,1453.1,89.1,100,100,0,130,0
12,Backhoe Loader,4,28.9,205.93,1.81,7.98,44.65,0.89,15.19,1445.3,100.0,100,100,0,130,0
12,Backhoe Loader,5,29.5,199.82,4.52,8.85,43.7,1.37,15.53,1436.3,99.0,100,100,0,130,0
12,Backhoe Loader,6,36.8,206.5,4.52,8.17,45.99,1.11,15.14,1450.2,95.3,100,100,0,130,0
12,Backhoe Loader,7,33.4,212.16,3.83,8.41,45.1,1.64,15.16,1429.1,99.9,100,100,0,130,0
12,Backhoe Loader,8,51.2,208.75,4.24,8.31,43.22,1.04,16.07,1447.5,100.0,100,100,0,130,0
12,Backhoe Loader,9,61.7,209.03,2.99,8.7,47.89,1.03,14.9,1443.7,100.0,100,100,0,130,0
12,Backhoe Loader,10,79.9,213.03,2.36,8.59,43.05,1.57,13.92,1459.3,95.2,100,100,0,130,0
12,Backhoe Loader,11,60.1,215.53,3.07,8.28,42.91,0.82,16.39,1453.1,99.5,100,100,0,130,0
12,Backhoe Loader,12,39.7,197.29,3.43,8.62,43.91,1.03,16.27,1448.7,99.5,100,100,0,130,0
12,Backhoe Loader,13,77.7,202.11,2.8,8.03,42.75,1.49,16.2,1460.7,100.0,100,100,0,130,0
12,Backhoe Loader,14,50.3,209.87,3.47,8.47,41.22,1.26,13.78,1461.8,96.9,100,100,0,130,0
12,Backhoe Loader,15,63.4,210.31,4.13,7.6,46.83,0.98,14.14,1462.7,99.9,100,100,0,130,0
12,Backhoe Loader,16,74.3,201.62,3.95,8.55,47.11,1.26,15.65,1432.3,95.7,100,100,0,130,0
12,Backhoe Loader,17,113.1,202.13,3.7,8.24,44.6,2.02,17.19,1454.1,94.3,100,100,0,130,0
12,Backhoe Loader,18,70.5,214.76,1.27,8.39,46.55,0.99,16.62,1471.0,98.6,100,100,0,130,0
12,Backhoe Loader,19,72.7,203.35,2.51,8.71,45.27,1.52,15.28,1418.6,92.3,100,100,0,130,0
12,Backhoe Loader,20,64.5,209.95,2.94,8.27,42.71,1.11,14.18,1431.2,98.7,100,100,0,130,0
12,Backhoe Loader,21,154.7,212.8,4.11,8.17,45.69,1.76,14.29,1472.1,96.1,100,100,0,130,0
12,Backhoe Loader,22,142.3,207.26,2.25,7.98,45.15,1.0,14.94,1452.8,100.0,100,100,0,130,0
12,Backhoe Loader,23,73.6,209.76,3.51,8.43,47.76,1.18,18.01,1436.9,94.6,100,100,0,130,0
12,Backhoe Loader,24,75.4,211.32,3.6,8.47,40.03,1.1,13.98,1431.1,100.0,100,100,0,130,0
12,Backhoe Loader,25,144.8,201.38,4.03,8.5,46.83,1.47,15.65,1430.5,92.1,100,100,0,130,0
12,Backhoe Loader,26,114.7,207.63,2.5,8.49,49.22,1.32,14.21,1419.0,100.0,100,100,0,130,0
12,Backhoe Loader,27,161.6,207.48,2.89,8.39,42.91,1.88,15.92,1445.2,87.7,100,100,0,130,0
12,Backhoe Loader,28,144.8,206.0,4.15,8.55,44.89,1.56,13.49,1458.7,93.4,100,100,0,130,0
12,Backhoe Loader,29,220.9,199.58,3.41,8.42,46.4,1.08,14.39,1462.2,91.3,100,100,0,130,0
12,Backhoe Loader,30,133.2,208.36,5.18,8.29,47.15,1.48,14.53,1414.7,90.0,100,100,0,130,0
12,Backhoe Loader,31,198.3,192.12,4.09,8.47,48.53,1.54,14.35,1449.9,93.8,100,100,0,130,0
12,Backhoe Loader,32,104.6,214.65,3.44,8.66,45.34,0.91,14.22,1449.8,98.9,100,100,0,130,0
12,Backhoe Loader,33,256.7,202.04,4.74,8.59,50.54,1.41,15.64,1451.6,93.5,100,100,0,130,0
12,Backhoe Loader,34,268.7,200.29,4.2,8.89,47.68,2.39,17.28,1400.3,90.0,100,100,0,130,0
12,Backhoe Loader,35,234.3,206.26,3.92,8.09,48.17,1.68,15.09,1444.6,100.0,100,100,0,130,0
12,Backhoe Loader,36,191.7,206.73,3.78,8.4,47.65,1.41,14.98,1422.0,93.1,100,100,0,130,0
12,Backhoe Loader,37,151.7,206.05,3.0,8.37,47.87,1.67,15.86,1428.0,97.2,100,100,0,130,0
12,Backhoe Loader,38,268.4,204.31,3.07,8.4,45.42,1.72,16.48,1470.0,93.9,100,100,0,130,0
12,Backhoe Loader,39,260.6,201.58,3.24,8.6,44.5,1.24,14.18,1469.3,100.0,100,100,0,130,0
12,Backhoe Loader,40,164.4,203.33,5.15,8.47,43.33,1.56,14.47,1448.4,95.6,100,100,0,130,0
12,Backhoe Loader,41,215.5,210.81,2.44,8.15,44.59,1.12,14.36,1418.3,100.0,100,100,0,130,0
12,Backhoe Loader,42,223.2,206.2,4.14,8.21,44.91,0.94,15.08,1434.0,94.5,100,100,0,130,0
12,Backhoe Loader,43,306.7,210.05,3.8,8.48,47.83,1.5,15.37,1468.4,93.8,100,100,0,130,0
12,Backhoe Loader,44,282.4,202.01,2.75,8.14,47.7,1.16,15.52,1441.1,96.9,100,100,0,130,0
12,Backhoe Loader,45,279.7,197.43,4.83,7.93,49.74,1.54,15.35,1421.8,94.4,100,100,0,130,0
12,Backhoe Loader,46,287.5,204.82,3.53,8.22,48.67,1.76,16.11,1443.7,90.3,100,100,0,130,0
12,Backhoe Loader,47,204.6,205.75,3.16,7.96,48.18,1.58,14.99,1444.0,96.8,100,100,0,130,0
12,Backhoe Loader,48,233.2,200.15,4.58,8.13,47.84,1.63,13.83,1427.2,92.1,100,100,0,130,0
12,Backhoe Loader,49,158.2,203.2,3.44,8.95,44.08,1.58,15.93,1434.3,94.4,100,100,0,130,0
12,Backhoe Loader,50,346.7,204.68,4.4,8.09,48.32,1.43,14.86,1418.3,91.7,100,100,0,130,0
12,Backhoe Loader,51,263.4,199.71,3.68,8.47,45.0,1.27,14.95,1480.3,95.9,100,100,0,130,0
12,Backhoe Loader,52,269.9,198.82,3.9,8.06,46.85,1.98,16.34,1428.8,93.1,100,100,0,130,0
12,Backhoe Loader,53,224.0,201.72,2.7,8.54,46.51,2.07,15.83,1435.5,91.8,100,100,0,130,0
12,Backhoe Loader,54,218.5,203.88,4.1,8.34,40.76,1.38,14.69,1441.1,99.4,100,100,0,130,0
12,Backhoe Loader,55,326.7,206.1,4.22,8.53,45.23,1.76,16.78,1451.1,87.8,100,100,0,130,0
12,Backhoe Loader,56,233.1,201.09,4.63,8.21,46.15,2.28,16.67,1411.9,94.1,100,100,0,130,0
12,Backhoe Loader,57,189.3,210.76,3.92,8.19,41.18,1.44,14.17,1441.4,94.6,100,100,0,130,0
12,Backhoe Loader,58,396.6,197.2,5.15,8.19,50.58,1.84,12.88,1440.3,91.1,100,100,0,130,0
12,Backhoe Loader,59,288.1,203.46,4.32,8.26,47.94,1.54,15.68,1445.8,95.6,100,100,0,130,0
12,Backhoe Loader,60,294.1,204.69,4.82,8.42,46.74,0.89,15.24,1445.8,95.6,100,100,0,130,0
12,Backhoe Loader,61,314.6,204.39,3.08,8.13,48.76,1.38,16.33,1427.0,99.7,100,100,0,130,0
12,Backhoe Loader,62,438.7,190.69,3.81,7.94,49.74,1.96,17.27,1435.4,94.3,100,100,0,130,0
12,Backhoe Loader,63,290.1,196.09,5.88,7.79,49.77,1.38,17.43,1444.9,88.1,100,100,0,130,0
12,Backhoe Loader,64,434.6,199.21,5.22,8.01,50.64,2.05,17.94,1436.9,89.2,100,100,0,130,0
12,Backhoe Loader,65,500.4,191.42,6.14,7.66,49.43,1.55,14.91,1433.9,87.2,100,100,0,130,0
12,Backhoe Loader,66,416.1,186.08,5.39,7.74,50.11,1.87,17.6,1454.3,90.6,100,100,0,130,0
12,Backhoe Loader,67,345.6,197.6,3.89,8.21,48.37,1.64,14.0,1452.2,93.9,100,100,0,130,0
12,Backhoe Loader,68,458.2,197.01,6.75,8.22,47.7,1.94,13.74,1419.7,81.0,100,100,0,130,0
12,Backhoe Loader,69,365.0,204.45,2.66,8.18,43.25,1.71,14.38,1435.5,94.9,100,100,0,130,0
12,Backhoe Loader,70,355.0,198.75,4.57,8.91,42.89,1.58,15.64,1447.7,93.9,100,100,0,130,0
12,Backhoe Loader,71,399.5,200.39,2.3,8.32,49.44,1.82,16.2,1421.4,93.4,100,100,0,130,0
12,Backhoe Loader,72,330.4,204.48,5.27,8.35,46.31,2.12,15.22,1440.4,88.7,100,100,0,130,0
12,Backhoe Loader,73,257.1,210.61,2.83,8.03,45.77,1.24,15.29,1450.4,95.2,100,100,0,130,0
12,Backhoe Loader,74,375.5,201.86,4.84,8.26,50.22,2.28,16.41,1415.3,86.7,100,100,0,130,0
12,Backhoe Loader,75,271.4,206.63,3.26,8.47,50.13,1.44,15.59,1453.1,91.1,100,100,0,130,0
12,Backhoe Loader,76,384.0,198.23,4.94,7.92,49.69,1.86,14.77,1449.2,91.2,100,100,0,130,0
12,Backhoe Loader,77,445.4,200.58,4.26,8.23,48.61,2.12,15.97,1406.9,88.7,100,100,0,130,0
12,Backhoe Loader,78,597.0,198.12,6.0,8.58,50.26,2.35,17.61,1440.2,87.3,100,100,0,130,0
12,Backhoe Loader,79,251.3,201.27,3.65,8.34,52.12,1.59,15.52,1462.0,94.2,100,100,0,130,0
12,Backhoe Loader,80,488.6,196.56,3.24,8.52,45.69,2.01,14.36,1439.3,92.8,100,100,0,130,0
12,Backhoe Loader,81,428.4,208.12,3.76,8.17,50.33,1.8,17.43,1420.3,87.8,100,100,0,130,0
12,Backhoe Loader,82,254.3,206.09,5.12,7.81,46.76,1.6,15.56,1451.9,98.7,100,100,0,130,0
12,Backhoe Loader,83,352.6,202.92,5.46,8.32,48.61,2.01,15.72,1427.3,91.2,100,100,0,130,0
12,Backhoe Loader,84,301.8,206.25,4.86,8.27,48.28,1.61,17.16,1449.9,94.5,100,100,0,130,0
12,Backhoe Loader,85,347.1,199.51,3.89,8.31,44.33,1.54,14.98,1448.1,96.3,100,100,0,130,0
12,Backhoe Loader,86,376.1,195.34,3.25,8.25,45.84,1.75,16.09,1420.5,90.7,100,100,0,130,0
12,Backhoe Loader,87,435.6,200.82,6.03,7.88,50.23,2.48,14.4,1436.4,89.1,100,100,0,130,0
12,Backhoe Loader,88,496.8,204.48,3.14,8.27,48.73,1.57,15.01,1423.9,85.7,100,100,0,130,0
12,Backhoe Loader,89,267.4,203.48,4.15,8.08,48.71,2.69,14.22,1420.5,96.5,100,100,0,130,0
12,Backhoe Loader,90,342.8,211.04,3.6,7.97,48.95,1.48,15.5,1451.1,94.4,100,100,0,130,0
12,Backhoe Loader,91,315.6,198.71,4.43,8.46,52.14,2.08,16.34,1439.2,95.1,100,100,0,130,0
12,Backhoe Loader,92,528.8,198.43,3.22,7.93,47.38,1.48,15.77,1397.5,87.1,100,100,0,130,0
12,Backhoe Loader,93,432.0,201.01,5.18,8.15,49.24,2.0,16.45,1446.2,95.9,100,100,0,130,0
12,Backhoe Loader,94,539.7,196.18,5.93,7.87,50.79,1.53,16.1,1415.8,89.5,100,100,0,130,0
12,Backhoe Loader,95,390.4,201.96,4.89,8.72,48.08,1.94,14.61,1440.7,95.2,100,100,0,130,0
12,Backhoe Loader,96,299.6,209.41,2.76,8.52,46.12,1.5,16.34,1437.9,92.9,100,100,0,130,0
12,Backhoe Loader,97,747.6,192.12,5.76,7.72,49.18,2.59,17.1,1442.7,84.7,100,100,0,130,0
12,Backhoe Loader,98,347.1,199.44,4.1,8.25,47.39,1.4,16.42,1446.6,92.3,100,100,0,130,0
12,Backhoe Loader,99,359.8,205.4,4.02,8.3,49.84,1.72,14.99,1444.7,93.3,100,100,0,130,0
12,Backhoe Loader,100,373.3,196.76,5.52,8.29,52.07,1.92,14.11,1447.8,93.1,100,100,0,130,0
12,Backhoe Loader,101,798.5,195.68,4.85,7.87,46.72,2.37,16.35,1428.5,79.9,100,100,0,130,0
12,Backhoe Loader,102,621.0,196.43,5.58,7.89,49.84,1.85,17.16,1444.5,88.7,100,100,0,130,0
12,Backhoe Loader,103,623.3,196.91,4.07,8.45,47.3,2.35,16.03,1432.1,80.3,100,100,0,130,0
12,Backhoe Loader,104,825.1,194.0,6.13,7.62,50.92,2.43,16.18,1436.6,78.5,100,90,0,130,0
12,Backhoe Loader,105,361.4,201.21,4.97,7.94,48.24,1.81,16.06,1460.6,90.8,100,100,0,130,0
12,Backhoe Loader,106,834.5,191.08,5.84,7.36,49.73,2.03,15.06,1439.7,79.3,20,100,0,130,0
12,Backhoe Loader,107,430.1,201.61,4.73,8.18,46.91,2.2,13.82,1439.8,87.3,100,100,0,130,0
12,Backhoe Loader,108,660.5,191.32,5.13,7.56,50.43,2.27,17.4,1448.9,76.2,100,100,0,130,0
12,Backhoe Loader,109,555.9,199.1,5.17,8.65,51.45,2.49,16.67,1416.6,81.1,100,100,0,130,0
12,Backhoe Loader,110,541.2,199.67,4.82,7.71,48.66,1.72,16.57,1431.8,81.6,100,100,0,130,0
12,Backhoe Loader,111,849.8,191.95,6.29,7.53,56.34,2.38,17.35,1424.5,71.0,100,90,0,115,0
12,Backhoe Loader,112,419.6,198.2,4.97,8.9,47.69,1.96,14.29,1434.6,92.9,100,100,0,130,0
12,Backhoe Loader,113,902.3,197.71,6.62,8.27,49.82,2.63,15.92,1438.6,79.7,20,100,0,115,0
12,Backhoe Loader,114,558.1,199.36,5.24,7.61,45.85,2.23,15.69,1435.0,87.2,100,100,0,130,0
12,Backhoe Loader,115,718.0,197.41,3.4,8.02,49.02,2.4,16.95,1403.4,87.5,100,100,0,115,0
12,Backhoe Loader,116,909.4,178.51,6.59,7.8,53.89,3.28,16.81,1396.2,65.6,20,90,0,115,1
12,Backhoe Loader,117,384.7,208.22,4.92,7.95,48.81,1.86,16.21,1452.5,89.8,100,100,0,130,0
12,Backhoe Loader,118,898.5,193.84,5.72,8.11,53.24,2.21,15.9,1409.9,80.5,100,90,0,130,0
12,Backhoe Loader,119,694.8,203.84,4.96,7.65,51.85,2.88,17.76,1431.5,86.3,100,100,0,130,0
12,Backhoe Loader,120,782.6,195.34,6.8,7.38,53.43,2.32,16.96,1415.6,74.5,100,90,0,115,0
12,Backhoe Loader,121,453.3,189.8,5.66,8.41,51.29,2.29,16.51,1440.4,88.0,100,100,0,130,0
12,Backhoe Loader,122,691.4,201.8,5.73,8.22,49.62,2.36,16.84,1429.1,83.0,100,100,0,130,0
12,Backhoe Loader,123,783.2,197.05,3.96,8.62,49.69,2.49,13.78,1417.5,89.1,100,100,0,130,0
12,Backhoe Loader,124,654.9,200.19,4.03,8.08,48.29,2.04,16.52,1410.3,89.1,100,100,0,130,0
12,Backhoe Loader,125,471.9,198.47,5.46,8.54,48.46,2.27,16.18,1443.2,84.2,100,100,0,130,0
12,Backhoe Loader,126,531.8,196.52,3.38,7.92,52.54,1.93,15.9,1428.4,85.6,100,100,0,130,0
12,Backhoe Loader,127,923.5,188.28,7.53,8.2,52.36,2.82,17.29,1399.5,78.3,20,90,0,115,0
12,Backhoe Loader,128,406.1,200.22,5.08,8.66,47.33,1.7,15.7,1435.6,86.8,100,100,0,130,0
12,Backhoe Loader,129,844.2,184.81,5.95,7.52,51.74,3.16,18.4,1423.3,75.3,20,90,0,115,0
12,Backhoe Loader,130,1039.6,187.78,6.16,7.24,57.85,3.52,18.94,1412.3,74.2,100,90,0,115,0
12,Backhoe Loader,131,397.9,206.57,5.34,8.29,48.62,2.15,15.98,1436.2,96.3,100,100,0,130,0
12,Backhoe Loader,132,502.3,194.93,3.56,8.24,49.53,1.28,16.7,1451.5,91.6,100,100,0,130,0
12,Backhoe Loader,133,847.3,191.31,4.31,7.88,50.74,2.32,16.35,1425.2,81.0,100,100,0,130,0
12,Backhoe Loader,134,442.2,207.36,3.29,8.57,42.94,1.98,14.52,1417.9,94.2,100,100,0,130,0
12,Backhoe Loader,135,803.1,191.92,5.57,7.69,47.98,1.92,16.79,1429.8,81.5,100,100,0,130,0
12,Backhoe Loader,136,873.1,186.53,6.79,7.96,49.64,1.92,15.4,1442.1,81.8,100,90,0,130,0
12,Backhoe Loader,137,813.9,182.41,7.12,7.64,51.29,2.66,16.19,1401.7,74.6,100,100,0,130,0
12,Backhoe Loader,138,666.0,196.29,4.49,8.62,49.25,1.88,16.08,1444.2,87.0,100,100,0,130,0
12,Backhoe Loader,139,901.6,193.69,6.93,7.99,55.61,2.71,17.1,1415.4,71.0,20,90,0,130,0
12,Backhoe Loader,140,836.0,190.09,5.95,7.75,51.41,1.99,16.55,1403.5,80.3,100,100,0,115,0
12,Backhoe Loader,141,569.4,193.09,5.67,8.01,51.75,2.83,17.59,1441.0,81.8,100,90,0,130,0
